AF3_theta,AF3_alpha,AF3_low_beta,AF3_high_beta,AF3_gamma,T7_theta,T7_alpha,T7_low_beta,T7_high_beta,T7_gamma,Pz_theta,Pz_alpha,Pz_low_beta,Pz_high_beta,Pz_gamma,T8_theta,T8_alpha,T8_low_beta,T8_high_beta,T8_gamma,AF4_theta,AF4_alpha,AF4_low_beta,AF4_high_beta,AF4_gamma,label
2.511655669553472,1.2207676176776094,0.694741061977406,0.35487214378691756,0.1245550971039063,2.465814966580507,1.334516857226117,0.6083214473820118,0.43151745628503635,0.24673058392963856,1.869787860756278,1.735953847118173,0.42986193701724945,0.14699057338354796,0.05352292188121591,3.085548113491228,1.7937967465492983,0.9843329349020506,0.834709742131684,0.8173126451368559,4.958853579385459,1.6017517861897106,0.5750161021318527,0.24328674180111137,0.06662278420562456,3
1.920434727449242,1.094833588470092,0.710789762523621,0.26566096767648095,0.059265801458878796,2.2638455400126003,1.5853400425382795,0.6697326054622685,0.4110589541899059,0.30899242108294966,1.6879887508023723,2.259722519792905,0.5009603765650597,0.14436602008376317,0.04208083986769982,2.006736676690068,1.4454188968444557,0.5563031448305278,0.23960733047828686,0.10949634537267927,3.587341428523093,1.3462515601297649,0.6804318103256788,0.25527978728461304,0.06573707319386866,2
1.705751928894253,0.8125857580376791,0.48500618116567995,0.27825036439605955,0.05791512755923872,2.62608631419226,1.2488937685475738,0.6944281076023627,0.40754664728097534,0.35555672823191825,1.381454695292463,1.301765479844543,0.4720610114559554,0.19541331428716444,0.10477536449652497,1.7972015540618362,0.8764284284089356,0.4435263103484647,0.26497330372655725,0.12307351568234307,2.112292548916901,0.8167536440886697,0.5189847575997131,0.2507594869477381,0.058930472563924176,2
1.9403922969899696,1.3432067000509658,0.6854153637613868,0.29152135317820155,0.06289300371764772,2.981341620429619,1.7270212220956038,0.6310941434168136,0.39770743291944344,0.298733438797589,1.8638642030437076,1.8541235119433432,0.5163407715579489,0.13924813087991256,0.04017706959179944,2.2942971219106414,1.6283350048758443,0.518126239629879,0.2610988513834681,0.11720058725900791,3.807569651556638,1.39825467595055,0.6218878538030569,0.2642508263211279,0.06894216395606867,2
2.5352947224768374,1.345948022658015,0.7555751099963101,0.3238430550606953,0.06765622964120417,2.9646362114674125,2.169097824281395,0.6078107425282858,0.40139512916578907,0.2518810729061209,2.28398717693419,1.9892549239715516,0.5400484557314527,0.15515534320044436,0.05050620497638672,2.3086653832945627,1.8792416797188758,0.46494339667793744,0.22749429262649667,0.08138002474245733,4.0931157306409585,1.8246648808334784,0.6755204800025147,0.2606121139509835,0.062518977299662,2
1.5606662905452529,1.2419928858233351,0.5563104384620827,0.2638612581884338,0.06415816454081828,1.8153604805860308,1.2242881692064609,0.5929292322302234,0.49291278635426083,0.39130779326154264,1.3851521500544572,2.4302814571351,0.3916701570311321,0.14243244636598207,0.05398142911351693,1.5266662101536903,1.2833650185513148,0.41983000664847214,0.23746121386101318,0.08958502104283482,1.9835188748334356,1.3876030514857562,0.543974549548076,0.22777811002212398,0.05207787500956352,2
1.371958820499027,1.0167077388705303,0.5337453094357044,0.2998974783725697,0.06238967810865757,1.570653791579383,1.344115818539304,0.5924810400288277,0.4936980927711109,0.35660911258017136,1.0765252360650315,1.5640744574422003,0.397303570357493,0.1346747288654743,0.03526527964602542,1.515647808834624,1.1304430469778188,0.44392946632286695,0.2630957158489316,0.10975280709269156,1.6255816092119377,1.0439427974796347,0.5464013706766238,0.25610855106345637,0.0604502106891728,2
1.1422623377740122,0.9078913282270268,0.5636331174401066,0.29312030664140337,0.06048013449475596,1.4433801432538937,1.2907757779184166,0.6308198977147654,0.42480042179271715,0.27952926887921137,1.0658341527640307,1.69934383488211,0.47330081461215845,0.1373424596955971,0.03749571973496736,1.1735020708175414,0.9717756421198455,0.4187973144960638,0.26630580645944046,0.10601337610846973,1.4975523106479447,1.0256960254539271,0.529241947820316,0.24486955058387938,0.05796942681647046,3
10.507643852425653,2.4997248619881103,0.41912948953063095,0.3332848545086685,0.17692808778238606,570.2831376165307,43.112368650325124,3.701948161124691,10.303869178880214,2.9221796466107053,11.627107648407286,1.7588999340793847,0.4010358583445524,0.2342125798361084,0.12799780417798629,51.83706905740661,5.49149349726561,0.6015664702297788,0.5057688704354296,0.334873003988286,1315.520589100205,95.41683995708019,7.381029185171144,5.801646904905691,5.859911560566023,3
15.100689722172186,2.1829370877012293,0.40281503539617525,0.2924797923065837,0.24640265001795097,748.5534876165864,65.63396525091537,6.047691639211712,4.736878155365756,4.024168849759579,16.329603724197142,2.297848516141032,0.4662975439470199,0.24307467863491908,0.16085366439707616,76.99187056838547,7.515897734713563,1.0488905491244664,0.8518560813039305,0.8796682315620304,1728.6118105155856,149.83534323286165,10.779439571609204,5.8242675728827535,6.23516792055505,3
10.44491391176969,1.7463779050512114,0.32141125575485463,0.23922790435800179,0.18141840458634895,543.475076830968,29.040073681659837,3.8960996572928277,12.950307474649762,2.928527752165298,12.043702765380528,1.4088228451686466,0.35811740600151115,0.22035208615939433,0.11276486672058113,50.8161596158455,4.254747070733543,0.6659109064478972,0.596501115138828,0.5077412576616458,1283.9833136611799,62.49474755049754,6.454805825116468,5.1432277638970145,5.044506254436863,3
10.781306867821732,2.282758734625666,0.32358653117678704,0.18467662014740233,0.09337334200554402,560.6282968736074,46.52846747595716,4.669967070126664,3.7466667392540645,1.544664246863758,12.942850539421459,1.8360903425818302,0.43532834002471427,0.19637547921705173,0.11360671582013367,52.82489430110103,5.642365748505745,0.7107719535234245,0.39896798840321407,0.21814285000825875,1316.7792282449225,108.10659783323109,9.696579050345733,3.9073962045189488,3.0729266309133956,1
15.381722169750706,2.2603517763415524,0.4197642505315653,0.33833873006337795,0.2191901900603344,805.1626407281282,57.50475321165245,3.934081632646307,8.656561273663593,2.130150023779546,16.97514794951831,1.8769087790592869,0.3550786290405197,0.1985887377153641,0.09863907920313107,73.70962307240539,6.452166025466476,0.576863515136013,0.4170612338808847,0.23128295586539743,1908.6738889246521,129.6048136517703,7.56442590074435,4.212821670449096,4.04203946190407,1
19.47521289896673,3.136324259386251,0.4531621390017323,0.24399362261398583,0.15264431971016654,1013.5179973936622,91.05474486946726,8.722706341589877,7.422961182962225,8.248893789296497,22.616217882204918,3.043339714563243,0.5551022554271525,0.2572660144888698,0.18738413466919804,96.31059986461364,10.426677558034436,1.1579889303599293,0.8271395439044051,0.7693253912700508,2394.0680269154373,203.42363103598527,19.921701414766144,17.027508534039818,19.533589383556482,3
9.883936473173549,2.0680757328605703,0.3500855545400361,0.22041144779818428,0.14328082697596847,452.2619347168334,38.34004531825693,5.623188137878062,6.580667189724613,6.523199471469202,10.823141523882683,1.7395916360961912,0.40724011938351734,0.24285787794801583,0.17099689473897844,45.80577955977251,5.245143419838249,0.8959419631559649,0.787857655793178,0.6247348834510348,1061.9399652793204,86.63986917411613,11.706879454772853,14.793122982765402,15.163022834401918,3
